id,original_title,cast,director,keywords,genres
16617,Mindhunters,"LL Cool J|Jonny Lee Miller|Kathryn Morris|Patricia VelÃ¡squez|Clifton Collins, Jr.",Renny Harlin,fbi|island|serial killer|series of murders,Mystery|Thriller|Crime
9636,Control,Ray Liotta|Willem Dafoe|Michelle Rodriguez|Stephen Rea,Tim Hunter,prison|medicine|experiment|death penalty|experiment with human beings,Action|Thriller
11171,Mysterious Skin,Joseph Gordon-Levitt|Brady Corbet|Michelle Trachtenberg|David Lee Smith|Elisabeth Shue,Gregg Araki,child abuse|amnesia|trainer|hustler|homosexuality,Drama
17452,Pride,Kate Winslet|Sean Bean|Robbie Coltrane|Helen Mirren|Martin Freeman,John Downer,,Drama|Comedy|Family|Foreign
10609,The Life and Death of Peter Sellers,Geoffrey Rush|Charlize Theron|Emily Watson|John Lithgow|Stanley Tucci,Stephen Hopkins,cheating|film director|conflict|family|spectacle,Drama|Comedy|Romance
13932,Jack-Jack Attack,Bud Luckey|Eli Fucile|Jason Lee|Bret 'Brook' Parker,Brad Bird,fire|baby|hero|transformation|classical music,Adventure|Animation|Family
49007,Iron Jawed Angels,Hilary Swank|Anjelica Huston|Molly Parker|Margo Martindale|Frances O'Connor,Katja von Garnier,independent film|woman director,Drama
12657,Soul Plane,Tom Arnold|Kevin Hart|Method Man|Snoop Dogg|K. D. Aubert,Jessy Terrero,black people|hip-hop|nightclub|airplane|chaos,Comedy
24653,Le conseguenze dell'amore,Toni Servillo|Olivia Magnani|Adriano Giannini|Antonio Ballerio|Gianna Paola Scaffidi,Paolo Sorrentino,italy|switzerland|loneliness|mafia,Drama
17209,Madhouse,Joshua Leonard|Jordan Ladd|Natasha Lyonne|Lance Henriksen|Dendrie Taylor,William Butler,medicine|spirit|psychiatry,Horror|Thriller
11217,Club Dread,Kevin Heffernan|Jay Chandrasekhar|Paul Soter|Erik Stolhanske|Tanja Reichert,Jay Chandrasekhar,island|machete|beautiful woman|serial killer|murder hunt,Comedy|Horror
9830,Haven,Orlando Bloom|Anthony Mackie|Bill Paxton|Zoe Saldana|Razaaq Adoti,Frank E. Flowers,business man|daughter|cayman islands|tax evasion,Drama|Crime
16394,Winnie the Pooh: Springtime with Roo,Jim Cummings|Ken Sansom|Jimmy Bennett|David Ogden Stiers|John Fiedler,Saul Blinkoff|Elliot M. Bour,,Animation|Family
14844,Chasing Liberty,Mandy Moore|Stark Sands|Tony Jayawardena|Jeremy Piven|Annabella Sciorra,Andy Cadiff,venice|berlin|u.s. president|undercover|prague,Comedy|Romance
8080,Suspect Zero,Carrie-Anne Moss|Aaron Eckhart|Ben Kingsley|Harry Lennix|Kevin Chamberlin,E. Elias Merhige,serial killer,Crime|Thriller
39850,Eros,Robert Downey Jr.|Alan Arkin|Ele Keats|Christopher Buchholz|Regina Nemni,Michelangelo Antonioni|Steven Soderbergh|Wong Kar-wai,,Drama|Romance
12634,The Big Bounce,Owen Wilson|Morgan Freeman|Gary Sinise|Sara Foster|Willie Nelson,George Armitage,hotel|robbery|based on novel|judge|hawaii,Comedy|Crime
8981,Dear Frankie,Gerard Butler|Emily Mortimer|Sharon Small|Katy Murphy|Sophie Main,Shona Auerbach,scotland|father-son relationship|single parent|loss of father|violent father,Drama|Family
21115,Fighter in the Wind,Yang Dong-geun|Aya Hirayama|Masaya Kato,Yang Yun-ho,,Action|Drama
30698,The Five People You Meet In Heaven,Jon Voight|Ellen Burstyn|Jeff Daniels|Dagmara DomiÅ„czyk|Steven Grayhm,Lloyd Kramer,,Drama|Fantasy|Science Fiction
10710,Envy,Ben Stiller|Jack Black|Rachel Weisz|Christopher Walken|Amy Poehler,Barry Levinson,jealousy|inventor|neighbor|best friend|milliionaire,Comedy
26579,The Heart is Deceitful Above All Things,Asia Argento|Jimmy Bennett|Jeremy Renner|Winona Ryder|Ornella Muti,Asia Argento,prostitute|alcohol|rape|sex|fire,Drama
16232,Mr. 3000,Bernie Mac|Angela Bassett|Michael Rispoli|Brian J. White|Dondre Whitfield,Charles Stone III,baseball|sport,Comedy|Drama
25126,Six Shooter,Brendan Gleeson|RÃºaidhrÃ­ Conroy|David Wilmot|Aisling O'Sullivan|Gary Lydon,Martin McDonagh,,Comedy
15673,Connie and Carla,Nia Vardalos|Toni Collette|David Duchovny|Stephen Spinella|Alec Mapa,Michael Lembeck,gay|drag queen|mistaken identity,Comedy
16428,Breakin' All the Rules,Jamie Foxx|Morris Chestnut|Jennifer Esposito|Gabrielle Union|Peter MacNicol,Daniel Taplitz,best selling author,Comedy|Romance
11099,The Final Cut,Robin Williams|Mira Sorvino|Jim Caviezel|Mimi Kuzyk|Genevieve Buechner,Omar Naim,star|microchip|dying and death|boss|filmteam,Drama|Mystery|Science Fiction|Thriller
11169,Spartan,Val Kilmer|Derek Luke|William H. Macy|Tia Texada|Ed O'Neill,David Mamet,secret agent|politics|dubai|illegal prostitution,Mystery|Action|Drama|Thriller|Crime
17047,Agent Cody Banks 2: Destination London,Frankie Muniz|Anthony Anderson|Hannah Spearritt|Alfie Allen|Cynthia Stevenson,Kevin Allen,london|cia|teenage hero|teen spy|cia agent,Comedy
19084,Johnson Family Vacation,Cedric the Entertainer|Vanessa Williams|Steve Harvey|Shari Headley|Shad Moss,Christopher Erskin,,Comedy|Family
33641,Frankenfish,Tory Kittles|K. D. Aubert|China Chow|Matthew Rauch|Tomas Arana,Mark A.Z. DippÃ©,hunter|biologist|animal horror,Action|Horror|Comedy|Science Fiction|Thriller
12483,Riding the Bullet,Jonathan Jackson|David Arquette|Cliff Robertson|Barbara Hershey|Erika Christensen,Mick Garris,suicide|ex-girlfriend|halloween|apoplectic stroke,Drama|Horror|Thriller
26108,Stage Beauty,Claire Danes|Billy Crudup|Derek Hutchinson|Mark Letheren|Tom Wilkinson,Richard Eyre,,Comedy|Drama|Romance
9372,Super Size Me,Morgan Spurlock|Daryl Isaacs|Lisa Ganjhu|Stephen Siegel|Bridget Bennett,Morgan Spurlock,experiment|health|junk food|food industry|fast food,Documentary|Comedy|Drama
18923,A Home at the End of the World,Colin Farrell|Dallas Roberts|Robin Wright|Sissy Spacek|Ryan Donowho,Michael Mayer,gay|aids|based on novel|gay kiss|gay scene,Romance|Drama
14846,Little Black Book,Brittany Murphy|Holly Hunter|Kathy Bates|Ron Livingston|Kevin Sussman,Nick Hurran,plan,Comedy|Romance|Drama
44524,Rois et reine,Emmanuelle Devos|Mathieu Amalric|Catherine Deneuve|Maurice Garrel|Nathalie Boutefeu,Arnaud Desplechin,,Romance|Drama|Comedy
15045,Fat Albert,Kenan Thompson|Shedrack Anderson III|Jermaine Williams|Keith Robinson|Alphonso McAuley,Joel Zwick,,Comedy|Drama|Family
8842,Against the Ropes,Meg Ryan|Tony Shalhoub|Joe Cortese|Kerry Washington|Omar Epps,Charles S. Dutton,biography|sport,Romance|Drama
16729,Non ti muovere,Sergio Castellitto|Claudia Gerini|PenÃ©lope Cruz|Angela Finocchiaro,Sergio Castellitto,,Drama|Romance|Foreign
14681,Eating Out,Rebekah Kochan|Ryan Carnes|Scott Lunsford|Jim Verraros|Kris Black,Q. Allan Brocka,gay|gay romance,Comedy
9953,A Love Song for Bobby Long,John Travolta|Scarlett Johansson|Gabriel Macht|Sonny Shroyer|Clayne Crawford,Shainee Gabel,alcohol|new orleans|book|friendship|house,Drama
36592,Suwingu gÃ¢ruzu,Ueno Juri|Yuta Hiraoka|Shihori Kanjiya|Yuika Motokariya|Nagisa Abe,Shinobu Yaguchi,,Comedy
11413,Employee of the Month,Matt Dillon|Steve Zahn|Christina Applegate|Andrea Bendewald|Jay Leggett,Mitch Rouse,bank|bad luck|engagement|revenge|independent film,Action|Comedy
19316,Saving Face,Michelle Krusiec|Joan Chen|Lynn Chen|Ato Essandoh|Jessica Hecht,Alice Wu,lesbian kiss|lesbian couple|woman director,Comedy|Romance
9795,Earthsea,Shawn Ashmore|Kristin Kreuk|Isabella Rossellini|Danny Glover|Chris Gauthier,Robert Lieberman,island|amulet|made for cable tv|dragon|doppelganger,Adventure|Drama|Fantasy
9965,"Wake Up, Ron Burgundy: The Lost Movie",Will Ferrell|Christina Applegate|Paul Rudd|Steve Carell|David Koechner,Adam McKay,television|moderator|anchorman,Comedy
13702,A Dirty Shame,Tracey Ullman|Johnny Knoxville|Selma Blair|Chris Isaak|Suzanne Shepherd,John Waters,male nudity|female nudity|dancer|orgy|group sex,Comedy
32528,Spartacus,Goran Visnjic|Alan Bates|Angus Macfadyen|Rhona Mitra|Ian McNeice,Robert Dornhelm,rome|gladiator|roman empire|gladiator fight|slavery,Action|Drama
36272,Out of Reach,Steven Seagal|Ida Nowakowska|Agnieszka Wagner|Krzysztof PieczyÅ„ski|Robbie Gee,Po-Chih Leong,human trafficking|secret code,Action|Thriller
34308,Modigliani,Andy GarcÃ­a|Elsa Zylberstein|Omid Djalili|Hippolyte Girardot|Eva HerzigovÃ¡,Mick Davis,,Drama|Romance
10296,The Football Factory,Danny Dyer|Neil Maskell|Frank Harper|Tamer Hassan|Roland Manookian,Nick Love,london|cocaine|hooligan|eastend|soccer,Drama
11128,Ladder 49,Joaquin Phoenix|John Travolta|Jacinda Barrett|Robert Patrick|Morris Chestnut,Jay Russell,ledge|practical joke,Drama|Action|Thriller
18165,The 24th Day,James Marsden|Scott Speedman,Tony Piccirillo,hostage|hostage drama|revenge|hiv|independent film,Drama|Thriller
34560,Halloweentown High,Debbie Reynolds|Joey Zimmerman|Emily Roeske|Judith Hoag|Kimberly J. Brown,Mark A.Z. DippÃ©,holiday|witch|magic|halloween|sorcery,Adventure|Comedy|Family|Fantasy|TV Movie
115626,Stuck in the Suburbs,Danielle Panabaker|Brenda Song|Ryan Belleville|Todd Stashwick|Taran Killam,Savage Steve Holland,pop star|teen movie|teenager|cell phone,Comedy|Family|Music|TV Movie
8357,What the #$*! Do We (K)now!?,Marlee Matlin|Elaine Hendrix|Robert Blanche|John Ross Bowie|Robert Bailey Jr.,William Arntz|Betsy Chasse,alternate dimension|new age|parallel worlds|pseudoscience|theology,Documentary
10927,Back to Gaya,Michael Herbig|Vanessa Petruo|Sebastian HÃ¶ffner|Torsten MÃ¼nchow|Wolfgang VÃ¶lz,Lenard Fritz Krawinkel|Holger Tappe,return|reality|support|engine|fantastic,Animation|Fantasy
11052,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Dan Green|Eric Stuart|Scottie Ray|Wayne Grayson|Greg Abbey,Hatsuki Tsuji,monster|card game|fight|world supremacy|duel,Adventure|Fantasy|Animation|Action|Comedy
26,LaLehet Al HaMayim,Lior Ashkenazi|Knut Berger|Caroline Peters|Gideon Shemer|Carola Regnier,Eytan Fox,berlin|neo-nazi|israel|nazi background|chauffeur,Drama
20483,Catch That Kid,Kristen Stewart|Corbin Bleu|Max Thieriot|Jennifer Beals|Sam Robards,James Sbardellati|Peter Merwin|Bart Freundlich,bank robbery,Family|Action|Adventure
15483,Il cartaio,Stefania Rocca|Liam Cunningham|Silvio Muccino|Cosimo Fusco|Fiore Argento,Dario Argento,italian|police|serial killer,Horror
26463,A Boyfriend for Christmas,Kelli Williams|Charles Durning|Patrick Muldoon|Bruce Thomas|Shannon Wilcox,Kevin Connor,holiday|male female relationship,Romance|Comedy|Drama|Family
2791,The Chronicles of Riddick: Dark Fury,Vin Diesel|Rhiana Griffith|Keith David|Nick Chinlund|Dwight Schultz,Peter Chung,space marine|mercenary|danger of life|dystopia|riddick,Action|Animation|Science Fiction|Thriller
9692,The Woodsman,Kevin Bacon|David Alan Grier|Kyra Sedgwick|Benjamin Bratt|Carlos Leon,Nicole Kassell,ex-detainee|pedophilia|work|girlfriend|innere stimme,Drama
21776,Le Convoyeur,Albert Dupontel|Jean Dujardin|FranÃ§ois BerlÃ©and|Claude Perron|Julien Boisselier,Nicolas Boukhrief,suspense,Action|Drama|Crime
19592,Dead Birds,Henry Thomas|Patrick Fugit|Nicki Aycox|Michael Shannon|Muse Watson,Alex Turner ( II ),bank|haunted house|supernatural powers|supernatural,Horror|Thriller|Western
9709,My Summer of Love,Natalie Press|Emily Blunt|Paddy Considine|Dean Andrews,PaweÅ‚ Pawlikowski,brother sister relationship|becoming an adult|northern england|female friendship|moped,Drama|Thriller|Romance
16131,Undertow,Jamie Bell|Kristen Stewart|Robert Longstreet|Terry Loughlin|Dermot Mulroney,David Gordon Green,uncle|grandparents|independent film,Drama|Thriller
23520,Unstoppable,Wesley Snipes|Stuart Wilson|Mark Sheppard|David Schofield|Nicholas Aaron,David Carson,,Action|Drama|Thriller
13905,Farscape The Peacekeeper Wars,Claudia Black|Ben Browder|Anthony Simcoe|Gigi Edgley|Wayne Pygram,Brian Henson,adventure|farscape|tv mini-series,Action|Comedy|Romance|Science Fiction|Thriller
1944,The Door in the Floor,Jeff Bridges|Kim Basinger|Elle Fanning|Jon Foster,Tod Williams,beach|infidelity|book|assistant|innocence,Drama
14198,Criminal,John C. Reilly|Diego Luna|Maggie Gyllenhaal|Peter Mullan|Zitto Kazann,Gregory Jacobs,con man|con artist,Action|Comedy|Thriller
16764,The Toolbox Murders,Brent Roam|Angela Bettis|Rance Howard|Juliet Landau|Marco RodrÃ­guez,Tobe Hooper,supernatural|psychopath|remake|murder|independent film,Mystery|Horror|Thriller
31165,Inside I'm Dancing,James McAvoy|Romola Garai|Steven Robertson|Alan King|Brenda Fricker,Damien O'Donnell,,Drama|Foreign
31117,Superbabies: Baby Geniuses 2,Jon Voight|Scott Baio|Vanessa Angel|Skyler Shaye|Justin Chatwin,Bob Clark,baby|baseball|scientific study|computer|genius,Family|Comedy
291,Riding Giants,Jeff Clark|Darrick Doerner|Laird Hamilton|Dave Kalama|David H. Kalama Jr.,Stacy Peralta,ocean|california|sea|beach|surfer,Documentary
9391,Enduring Love,Daniel Craig|Rhys Ifans|Samantha Morton|Bill Nighy|Susan Lynch,Roger Michell,picnic|hot air balloon|rescue,Drama|Thriller|Mystery
15058,Speak,Kristen Stewart|Elizabeth Perkins|Steve Zahn|Allison Siko|D. B. Sweeney,Jessica Sharzer,rape|trauma|high school|independent film|mute,Drama
20495,Mujhse Shaadi Karogi,Salman Khan|Akshay Kumar|Priyanka Chopra|Amrita Arora|Amrish Puri,David Dhawan,,Drama|Comedy|Romance|Foreign
12281,Mean Creek,Rory Culkin|Scott Mechlowicz|Trevor Morgan|Josh Peck|Ryan Kelley,Jacob Aaron Estes,suicide|alcohol|secret|birthday|lake,Crime|Drama
10257,Chin Kei Bin 2 - Fa Tou Tai Kam,Donnie Yen|Charlene Choi|Gillian Chung|Edison Chen|Tony Leung Ka-Fai,Corey Yuen Kwai|Patrick Leung,saving the world|fictional place|emperor|chosen one,Adventure|Action|Comedy|Science Fiction
1404,Ae Fond Kiss...,Atta Yaqub|Eva Birthistle|Shamshad Akhtar|Ghizala Avan|Shabana Akhtar Bakhsh,Ken Loach,muslim|glasgow|tradition|immigration|love of one's life,Drama|Romance
23601,We Don't Live Here Anymore,Mark Ruffalo|Laura Dern|Peter Krause|Naomi Watts|Sam Charles,John Curran,adultery|loyalty|forbidden love|marriage|romance,Drama|Romance
12877,Dead Man's Shoes,Paddy Considine|Gary Stretch|Toby Kebbell|Jo Hartley|Seamus O'Neill,Shane Meadows,rage and hate|brother|revenge|punishment|home movie footage,Drama|Thriller|Crime
3057,Frankenstein,Luke Goss|Alec Newman|Julie Delpy|William Hurt|Donald Sutherland,Kevin Connor,monster|frankenstein,Drama|Horror|Science Fiction|Mystery
15237,De-Lovely,Kevin Kline|Ashley Judd|Jonathan Pryce|Kevin McNally|Sandra Nelson,Irwin Winkler,musical|biography|hollywood|theater,Drama|Music
20147,Dave Chappelle: For What it's Worth,Dave Chappelle,Stan Lathan,stand-up|live comedy|comedy|fillmore|stand up comedy,Comedy
39788,Vinci,Robert WiÄ™ckiewicz|Borys Szyc|Mieczyslaw Grabka|Marcin DorociÅ„ski|Jan Machulski,Juliusz Machulski,,Action|Comedy|Foreign
16784,Welcome to Mooseport,Ray Romano|Gene Hackman|Marcia Gay Harden|Maura Tierney|June Squibb,Donald Petrie,,Comedy
10838,Dracula 3000,Casper Van Dien|Erika Eleniak|Coolio|Grant Swanby|Langley Kirkwood,Darrell James Roodt,space marine|vampire|dracula|matter of life and death|vlad,Horror|Science Fiction
17871,Chris Rock: Never Scared,Chris Rock,Joel Gallen,stand-up|stand up comedy,Comedy
24747,Bobby Jones: Stroke of Genius,Jim Caviezel|Claire Forlani|Jeremy Northam|Malcolm McDowell|Aidan Quinn,Rowdy Herrington,sport,Drama
8555,Creep,Franka Potente|Vas Blackwood|Ken Campbell|Jeremy Sheffield|Paul Rattray,Christopher Smith,monster|subway|cellar|prosecution|insanity,Horror|Thriller|Mystery
51786,Kim Possible: A Sitch in Time,Christy Carlson Romano|Will Friedle|Nancy Cartwright|Tahj Mowry|Gary Cole,Steve Loter,time travel|dystopia|alternate reality,Action|Adventure|Animation|Family
12703,The Brown Bunny,Vincent Gallo|ChloÃ« Sevigny|Cheryl Tiegs|Elizabeth Blake|Anna Vareschi,Vincent Gallo,rape|ambulance|ex-girlfriend|memory|unsimulated sex,Drama
70476,Gracie's Choice,Kristen Bell|Diane Ladd|Shedrack Anderson III|Anne Heche|Kristin Fairlie,Peter Werner,,TV Movie|Drama
44345,The Cutting Edge: The Magic of Movie Editing,Martin Scorsese|Quentin Tarantino|Jodie Foster|Steven Spielberg|James Cameron,Wendy Apple,film history|editing|old movie|film editor|woman director,Documentary
16358,Eulogy,Hank Azaria|Jesse Bradford|Zooey Deschanel|Glenne Headly|Famke Janssen,Michael Clancy,family secrets|dysfunctional family|independent film|death in family|family conflict,Comedy|Drama
20304,Never Die Alone,DMX|Michael Ealy|Drew Sidora|David Arquette|Antwon Tanner,Ernest R. Dickerson,,Action|Adventure|Crime|Drama|Thriller
20544,Something the Lord Made,Alan Rickman|Mos Def|Kyra Sedgwick|Gabrielle Union|Merritt Wever,Joseph Sargent,biography|surgery,TV Movie|Drama
18442,Decoys,Kim Poirier|Stefanie von Pfetten|Elias Toufexis|Meghan Ory|Ennis Esmer,Matthew Hastings,,Horror|Science Fiction|Thriller
49870,The Power of Nightmares,Gilles Kepel|Melvin Goodman|Stephen Holmes|William Kristol|Michael Ledeen,Adam Curtis,,Documentary
9976,Satan's Little Helper,Katheryn Winnick|Alexander Brickel|Stephen Graham|Amanda Plummer|Wass Stevens,Jeff Lieberman,halloween|psychopath|stalker|disguise,Horror|Romance|Comedy
9534,Crimen Ferpecto,Guillermo Toledo|MÃ³nica Cervera|Luis Varela|Enrique VillÃ©n|Fernando Tejero,Ãlex de la Iglesia,sex|orgy|department store|underwear|ambition,Comedy|Thriller|Crime|Foreign
20200,Narco,Guillaume Canet|Zabou Breitman|Guillaume Gallienne|FranÃ§ois BerlÃ©and|Jean-Pierre Cassel,Tristan Aurouet|Gilles Lellouche,dream|narkolepsy|group therapy|therapist|comic book,Comedy
34765,Zenon: Z3,Kirsten Storms|Lauren Maltby|Alyson Morgan|Stuart Pankin|Holly Fulger,Steve Rash,,TV Movie|Comedy|Adventure|Family
540,D.E.B.S.,Sara Foster|Meagan Good|Jordana Brewster|Christina Kirk|Geoff Stults,Angela Robinson,coming out|lesbian|female protagonist|closeted homosexual|based on short film,Action|Comedy
14114,You Got Served,Marques Houston|Omarion|J-Boog|Lil' Fizz|Raz B,Chris Stokes,hip-hop|dance performance|dance|breakdance|musical,Drama
14463,Alone in the Wilderness,Dick Proenneke|Bob Swerer Jr.|Wendy Ishii|Pamela Guest|Bob Swerer Sr.,Dick Proenneke|Bob Swerer Sr.|Bob Swerer Jr.,wilderness|log cabin|hermit,Documentary|History
13073,Palindromes,Matthew Faber|Angela Pietropinto|Bill Buell|Emani Sledge|Ellen Barkin,Todd Solondz,,Comedy|Drama
89049,SoupÃ§ons,Michael Peterson,Jean-Xavier de Lestrade,,Drama|Documentary
10271,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...,Edouard Baer|Clovis Cornillac|Marie-JosÃ©e Croze|Alice Taglioni|Eric Berger,Laurent Tirard,paris,Comedy|Romance
11588,The I Inside,Ryan Phillippe|Sarah Polley|Piper Perabo|Robert Sean Leonard|Stephen Rea,Roland Suso Richter,infidelity|amnesia|paranoia|nightmare|time,Thriller|Mystery|Science Fiction
25248,Saint Ralph,Adam Butcher|Campbell Scott|Michael Kanev|Gordon Pinsent|Tamara Hope,Michael McGowan,sport|independent film,Comedy|Drama
12540,Bring It On Again,Anne Judson-Yager|Bree Turner|Kevin Cooney|Faune A. Chambers|Felicia Day,Damon Santostefano,competition|cheerleader|adversary|sport|high school,Comedy
14399,Matando Cabos,Tony Dalton|Ana Claudia TalancÃ³n|Pedro ArmendÃ¡riz Jr.|Kristoff|RaÃºl MÃ©ndez,Alejandro Lozano,ransom|kidnapper|kidnapping and murder|kidney transplant ,Action|Adventure|Comedy|Crime|Foreign
15397,I Am David,Ben Tibber|Jim Caviezel|Joan Plowright|Hristo Shopov|Silvia De Santis,Paul Feig,,Drama|Family
21665,Khakee,Aishwarya Rai Bachchan|Amitabh Bachchan|Akshay Kumar|Ajay Devgn|Tusshar Kapoor,Rajkumar Santoshi,,Action
1843,DiG!,The Dandy Warhols|The Brian Jonestown Massacre|Genesis P-Orridge|Adam Shore,Ondi Timoner,bus|junkie|heroin|career|musical,Documentary|Music
59474,Cazuza - O tempo nÃ£o pÃ¡ra,Daniel de Oliveira|Marieta Severo|Reginaldo Faria|EmÃ­lio de Mello|AndrÃ©a BeltrÃ£o,Walter Carvalho|Sandra Werneck,brazilian|biography|woman director,Drama|Music
